gen,island,rle_novelty,diversity,seed
45,"(0, 0)",0.509,0.029512709126747434,1236
45,"(0, 2)",0.5050000000000001,0.033804585487770746,1236
45,"(0, 4)",0.528,0.03024483426967322,1236
45,"(1, 1)",0.5025000000000001,0.02729010809799039,1236
45,"(1, 3)",0.5005,0.035619517121937526,1236
45,"(2, 0)",0.521,0.03088689042296101,1236
45,"(2, 2)",0.502,0.05342986056504359,1236
45,"(2, 4)",0.504,0.035815499438092445,1236
45,"(3, 1)",0.47350000000000003,0.04323193264243459,1236
45,"(3, 3)",0.502,0.041665333311999314,1236
46,"(0, 0)",0.5109999999999999,0.033481338085566435,1236
46,"(0, 2)",0.5065,0.02968164415931168,1236
46,"(0, 4)",0.5189999999999999,0.03734635189680515,1236
46,"(1, 1)",0.5215,0.038454518590147514,1236
46,"(1, 3)",0.5105000000000002,0.03102821296820041,1236
46,"(2, 0)",0.534,0.03335790760824186,1236
46,"(2, 2)",0.5055,0.03980891859872609,1236
46,"(2, 4)",0.5095,0.029304436524185216,1236
46,"(3, 1)",0.502,0.047602520941647616,1236
46,"(3, 3)",0.5209999999999999,0.037416573867739424,1236
47,"(0, 0)",0.514,0.03232259271778798,1236
47,"(0, 2)",0.489,0.030704234235688094,1236
47,"(0, 4)",0.53,0.03853245385386195,1236
47,"(1, 1)",0.502,0.031697791721190936,1236
47,"(1, 3)",0.5319999999999998,0.03102821296820042,1236
47,"(2, 0)",0.5315,0.034245437652335536,1236
47,"(2, 2)",0.511,0.0457274534606947,1236
47,"(2, 4)",0.5175000000000001,0.03436568055487919,1236
47,"(3, 1)",0.5075,0.036674241641784504,1236
47,"(3, 3)",0.5050000000000001,0.03603817420458477,1236
48,"(0, 0)",0.49049999999999994,0.05146600819958743,1236
48,"(0, 2)",0.5015000000000001,0.03865229618017539,1236
48,"(0, 4)",0.5135,0.03699662146737186,1236
48,"(1, 1)",0.491,0.028683619018526944,1236
48,"(1, 3)",0.5165000000000001,0.04200892762258994,1236
48,"(2, 0)",0.5170000000000001,0.040792156108742296,1236
48,"(2, 2)",0.4995000000000001,0.03465544690232691,1236
48,"(2, 4)",0.5145,0.02130727575266252,1236
48,"(3, 1)",0.5195,0.03779880950506246,1236
48,"(3, 3)",0.5344999999999999,0.0345108678534748,1236
49,"(0, 0)",0.49800000000000005,0.03902242944769072,1236
49,"(0, 2)",0.503,0.038919789310837755,1236
49,"(0, 4)",0.5035000000000001,0.048525766351496205,1236
49,"(1, 1)",0.476,0.045287967496897015,1236
49,"(1, 3)",0.49800000000000005,0.03519588044075613,1236
49,"(2, 0)",0.5265000000000001,0.036959437225152665,1236
49,"(2, 2)",0.5005,0.031444395367060264,1236
49,"(2, 4)",0.5165,0.03948417404479928,1236
49,"(3, 1)",0.516,0.04232020793899768,1236
49,"(3, 3)",0.506,0.026809513236909027,1236
0,"(0, 0)",0.4965,0.04158124577258358,1237
0,"(0, 2)",0.48249999999999993,0.04881342028581894,1237
0,"(0, 4)",0.502,0.04765501022977541,1237
0,"(1, 1)",0.4995,0.03641428291206627,1237
0,"(1, 3)",0.506,0.039446165846632034,1237
0,"(2, 0)",0.4955000000000001,0.06159545437773798,1237
0,"(2, 2)",0.497,0.03858432324144095,1237
0,"(2, 4)",0.4965,0.03278337993557102,1237
0,"(3, 1)",0.5025000000000001,0.051341990611973747,1237
0,"(3, 3)",0.5035000000000001,0.05727128425310542,1237
1,"(0, 0)",0.492,0.037399866309921495,1237
1,"(0, 2)",0.4779999999999999,0.036276714294434124,1237
1,"(0, 4)",0.518,0.04308131845707602,1237
1,"(1, 1)",0.49749999999999994,0.03955692101263696,1237
1,"(1, 3)",0.5215000000000002,0.03344772040064914,1237
1,"(2, 0)",0.4734999999999999,0.03389690251335659,1237
1,"(2, 2)",0.5015000000000001,0.03374537005279392,1237
1,"(2, 4)",0.5125,0.020760539492026702,1237
1,"(3, 1)",0.4995,0.04313930922024598,1237
1,"(3, 3)",0.488,0.040174618853201345,1237
2,"(0, 0)",0.5175000000000001,0.04073082370883262,1237
2,"(0, 2)",0.5095,0.02956349099818898,1237
2,"(0, 4)",0.5055000000000001,0.04452808102759427,1237
2,"(1, 1)",0.493,0.02803569153775239,1237
2,"(1, 3)",0.5195000000000002,0.03293554311074893,1237
2,"(2, 0)",0.48550000000000004,0.04100000000000001,1237
2,"(2, 2)",0.5000000000000001,0.027106272336859607,1237
2,"(2, 4)",0.5015,0.026532998322843206,1237
2,"(3, 1)",0.5055,0.033147398087934446,1237
2,"(3, 3)",0.4875,0.04345975149491769,1237
3,"(0, 0)",0.5145000000000001,0.057989223136717415,1237
3,"(0, 2)",0.46449999999999997,0.049746859197340294,1237
3,"(0, 4)",0.5150000000000001,0.036397115270306805,1237
3,"(1, 1)",0.484,0.03709447398198282,1237
3,"(1, 3)",0.522,0.041385383893350565,1237
3,"(2, 0)",0.5165,0.035954832776693604,1237
3,"(2, 2)",0.49899999999999994,0.036779749863205986,1237
3,"(2, 4)",0.5055000000000001,0.03539420856580919,1237
3,"(3, 1)",0.516,0.03414674215792775,1237
3,"(3, 3)",0.5150000000000001,0.03421987726453735,1237
4,"(0, 0)",0.5065000000000001,0.046636895265444074,1237
4,"(0, 2)",0.47700000000000004,0.03595483277669362,1237
4,"(0, 4)",0.505,0.025391927851189253,1237
4,"(1, 1)",0.49799999999999994,0.028809720581775868,1237
4,"(1, 3)",0.5209999999999999,0.038791107228332636,1237
4,"(2, 0)",0.5035000000000001,0.03424543765233554,1237
4,"(2, 2)",0.4990000000000001,0.038065732621348575,1237
4,"(2, 4)",0.49200000000000016,0.03714835124201343,1237
4,"(3, 1)",0.506,0.038091993909481835,1237
4,"(3, 3)",0.505,0.03528101472463626,1237
5,"(0, 0)",0.5189999999999999,0.029406631905065237,1237
5,"(0, 2)",0.48650000000000004,0.046216880033165375,1237
5,"(0, 4)",0.5210000000000001,0.03954743986657039,1237
5,"(1, 1)",0.51,0.02596150997149435,1237
5,"(1, 3)",0.5355,0.0404073013204297,1237
5,"(2, 0)",0.48999999999999994,0.03118894034750139,1237
5,"(2, 2)",0.5160000000000001,0.02717995584985378,1237
5,"(2, 4)",0.4875,0.03359687485466469,1237
5,"(3, 1)",0.5025000000000001,0.034332928800205775,1237
5,"(3, 3)",0.49799999999999994,0.026129485260907855,1237
6,"(0, 0)",0.517,0.046647615158762396,1237
6,"(0, 2)",0.48,0.04630334761116091,1237
6,"(0, 4)",0.5125,0.03745330426010501,1237
6,"(1, 1)",0.5070000000000001,0.02654712790491658,1237
6,"(1, 3)",0.524,0.03861346915261565,1237
6,"(2, 0)",0.4880000000000001,0.027748873851023228,1237
6,"(2, 2)",0.5029999999999999,0.03837642505497354,1237
6,"(2, 4)",0.49700000000000016,0.03519943181359609,1237
6,"(3, 1)",0.5045,0.04208325082500164,1237
6,"(3, 3)",0.5025000000000001,0.03734635189680513,1237
7,"(0, 0)",0.4960000000000001,0.0425998826289463,1237
7,"(0, 2)",0.49549999999999994,0.037469987990390405,1237
7,"(0, 4)",0.48650000000000004,0.03741657386773943,1237
7,"(1, 1)",0.512,0.029030156733989586,1237
7,"(1, 3)",0.5175000000000001,0.0351994318135961,1237
7,"(2, 0)",0.4915000000000001,0.0323882694814033,1237
7,"(2, 2)",0.48200000000000004,0.0486929152957594,1237
7,"(2, 4)",0.48250000000000004,0.050226984779100564,1237
7,"(3, 1)",0.5079999999999999,0.03104834939252006,1237
7,"(3, 3)",0.483,0.019899748742132416,1237
8,"(0, 0)",0.49350000000000016,0.03412843389316305,1237
8,"(0, 2)",0.5005,0.03329789783154486,1237
8,"(0, 4)",0.475,0.03340658617698015,1237
8,"(1, 1)",0.49399999999999994,0.028155816450602177,1237
8,"(1, 3)",0.5315,0.03813135192987524,1237
8,"(2, 0)",0.49899999999999994,0.032878564445547195,1237
8,"(2, 2)",0.4950000000000002,0.04003436024217198,1237
8,"(2, 4)",0.49350000000000005,0.037319565913874204,1237
8,"(3, 1)",0.4864999999999998,0.04133702940463914,1237
8,"(3, 3)",0.4665,0.03140063693621518,1237
9,"(0, 0)",0.5089999999999999,0.03263433774416146,1237
9,"(0, 2)",0.5120000000000001,0.027069355367278346,1237
9,"(0, 4)",0.502,0.029342801502242426,1237
9,"(1, 1)",0.5135000000000001,0.03758656674930552,1237
9,"(1, 3)",0.5275000000000001,0.028892040426387346,1237
9,"(2, 0)",0.5025000000000001,0.039255572852781036,1237
9,"(2, 2)",0.4965,0.033301651610693435,1237
9,"(2, 4)",0.4774999999999999,0.048774993593028795,1237
9,"(3, 1)",0.4789999999999999,0.044076637802808884,1237
9,"(3, 3)",0.475,0.03726593618842817,1237
10,"(0, 0)",0.513,0.036806928695559495,1237
10,"(0, 2)",0.506,0.03664355332115051,1237
10,"(0, 4)",0.5205,0.03689173349139344,1237
10,"(1, 1)",0.5135000000000001,0.03443835071544514,1237
10,"(1, 3)",0.5355,0.0485257663514962,1237
10,"(2, 0)",0.5245000000000001,0.033075670817082466,1237
10,"(2, 2)",0.502,0.0382883794381533,1237
10,"(2, 4)",0.49399999999999994,0.04477722635447623,1237
10,"(3, 1)",0.475,0.0333878720495931,1237
10,"(3, 3)",0.48550000000000004,0.03443835071544514,1237
11,"(0, 0)",0.5135000000000001,0.03024483426967324,1237
11,"(0, 2)",0.49000000000000005,0.03083828789021856,1237
11,"(0, 4)",0.5150000000000001,0.040555517503787344,1237
11,"(1, 1)",0.5069999999999999,0.0351567916624939,1237
11,"(1, 3)",0.517,0.03677974986320599,1237
11,"(2, 0)",0.516,0.03293554311074892,1237
11,"(2, 2)",0.48599999999999993,0.04089926649709014,1237
11,"(2, 4)",0.4654999999999999,0.0378021163428716,1237
11,"(3, 1)",0.481,0.024264171117101874,1237
11,"(3, 3)",0.4784999999999999,0.054062463872820314,1237
12,"(0, 0)",0.49399999999999994,0.03969886648255844,1237
12,"(0, 2)",0.5085,0.034824560298731704,1237
12,"(0, 4)",0.5285,0.03955692101263696,1237
12,"(1, 1)",0.5149999999999999,0.029563490998188974,1237
12,"(1, 3)",0.5040000000000001,0.027658633371878672,1237
12,"(2, 0)",0.5075000000000001,0.04475209492303126,1237
12,"(2, 2)",0.49650000000000005,0.031559467676119016,1237
12,"(2, 4)",0.4885,0.027766886753829653,1237
12,"(3, 1)",0.49700000000000005,0.04266145801540308,1237
12,"(3, 3)",0.47750000000000004,0.02819574435974338,1237
13,"(0, 0)",0.5009999999999999,0.03722902093797257,1237
13,"(0, 2)",0.5135,0.041605288125429456,1237
13,"(0, 4)",0.5279999999999999,0.022688102609076867,1237
13,"(1, 1)",0.532,0.03485685011586677,1237
13,"(1, 3)",0.5105000000000002,0.037613162589710536,1237
13,"(2, 0)",0.519,0.03905124837953328,1237
13,"(2, 2)",0.48450000000000004,0.03655133376499414,1237
13,"(2, 4)",0.48249999999999993,0.03337663853655727,1237
13,"(3, 1)",0.5069999999999999,0.030540956108150916,1237
13,"(3, 3)",0.46849999999999997,0.04615192303685729,1237
14,"(0, 0)",0.5005,0.044732538492690085,1237
14,"(0, 2)",0.5025000000000001,0.036551333764994136,1237
14,"(0, 4)",0.5275000000000001,0.037346351896805144,1237
14,"(1, 1)",0.532,0.03507135583350037,1237
14,"(1, 3)",0.49250000000000005,0.035369478367654805,1237
14,"(2, 0)",0.5165,0.032403703492039304,1237
14,"(2, 2)",0.4779999999999999,0.034478254016118634,1237
14,"(2, 4)",0.4875,0.030083217912982664,1237
14,"(3, 1)",0.5029999999999999,0.02971110903349118,1237
14,"(3, 3)",0.48900000000000005,0.0388072158238645,1237
15,"(0, 0)",0.5035000000000001,0.03453621287865826,1237
15,"(0, 2)",0.49399999999999994,0.0371853465763061,1237
15,"(0, 4)",0.526,0.03982461550347976,1237
15,"(1, 1)",0.5325000000000001,0.024698178070456954,1237
15,"(1, 3)",0.5109999999999999,0.03508560958569769,1237
15,"(2, 0)",0.5215,0.03721222917267925,1237
15,"(2, 2)",0.491,0.03986226285598951,1237
15,"(2, 4)",0.51,0.0379835490706174,1237
15,"(3, 1)",0.5045,0.04023679907746144,1237
15,"(3, 3)",0.49650000000000005,0.022825424421026672,1237
16,"(0, 0)",0.516,0.03789459064299284,1237
16,"(0, 2)",0.5020000000000001,0.031368774282716255,1237
16,"(0, 4)",0.5155000000000001,0.03631459761583487,1237
16,"(1, 1)",0.535,0.04544227107000705,1237
16,"(1, 3)",0.5029999999999999,0.032322592717787986,1237
16,"(2, 0)",0.5035000000000001,0.03421987726453736,1237
16,"(2, 2)",0.49800000000000005,0.04486368241685028,1237
16,"(2, 4)",0.4915000000000001,0.035298725189445594,1237
16,"(3, 1)",0.5165000000000001,0.03263433774416145,1237
16,"(3, 3)",0.506,0.03414674215792777,1237
17,"(0, 0)",0.5105000000000001,0.045527464238632936,1237
17,"(0, 2)",0.492,0.03414674215792775,1237
17,"(0, 4)",0.5195,0.03247691487810997,1237
17,"(1, 1)",0.5330000000000001,0.035623026261113765,1237
17,"(1, 3)",0.4795,0.04637887450122093,1237
17,"(2, 0)",0.5279999999999998,0.04742362280551751,1237
17,"(2, 2)",0.5125,0.032155870381627066,1237
17,"(2, 4)",0.466,0.03389690251335659,1237
17,"(3, 1)",0.5305,0.03171750305430743,1237
17,"(3, 3)",0.5130000000000001,0.04029888335921978,1237
18,"(0, 0)",0.487,0.04283398183685473,1237
18,"(0, 2)",0.5005,0.034040417153730664,1237
18,"(0, 4)",0.5085,0.04532935031522073,1237
18,"(1, 1)",0.483,0.03942080668885406,1237
18,"(1, 3)",0.4795,0.036643553321150504,1237
18,"(2, 0)",0.515,0.04124318125460256,1237
18,"(2, 2)",0.5205,0.03456515586540875,1237
18,"(2, 4)",0.49300000000000005,0.040034360242171996,1237
18,"(3, 1)",0.5185,0.04150602365922325,1237
18,"(3, 3)",0.5255,0.031048349392520054,1237
19,"(0, 0)",0.5115000000000001,0.03470950878361723,1237
19,"(0, 2)",0.5095,0.035478866949213594,1237
19,"(0, 4)",0.5215,0.026320144376503714,1237
19,"(1, 1)",0.4754999999999999,0.034332928800205796,1237
19,"(1, 3)",0.4705000000000001,0.04317406628984581,1237
19,"(2, 0)",0.49799999999999994,0.03539420856580919,1237
19,"(2, 2)",0.525,0.035394208565809195,1237
19,"(2, 4)",0.5115000000000001,0.03963584236521284,1237
19,"(3, 1)",0.5065,0.03308700651313142,1237
19,"(3, 3)",0.5189999999999999,0.039000000000000014,1237
20,"(0, 0)",0.505,0.035721142198983515,1237
20,"(0, 2)",0.5230000000000001,0.02889204042638735,1237
20,"(0, 4)",0.5135000000000001,0.04174625731727337,1237
20,"(1, 1)",0.5005000000000001,0.0294108823397055,1237
20,"(1, 3)",0.4805,0.038009867139994075,1237
20,"(2, 0)",0.5095000000000001,0.023637893307145646,1237
20,"(2, 2)",0.5175000000000001,0.04398863489584555,1237
20,"(2, 4)",0.5055000000000001,0.034853263835686904,1237
20,"(3, 1)",0.49899999999999994,0.04245880356298326,1237
20,"(3, 3)",0.4915,0.044974993051694855,1237
21,"(0, 0)",0.5245,0.03512833614050059,1237
21,"(0, 2)",0.5334999999999999,0.035227829907617095,1237
21,"(0, 4)",0.528,0.048298550702893774,1237
21,"(1, 1)",0.4979999999999999,0.03758656674930553,1237
21,"(1, 3)",0.492,0.026921181251943625,1237
21,"(2, 0)",0.5095000000000001,0.04526588119102511,1237
21,"(2, 2)",0.5085000000000001,0.03850649295898032,1237
21,"(2, 4)",0.4784999999999999,0.03089902911096076,1237
21,"(3, 1)",0.49849999999999994,0.048723710860319326,1237
21,"(3, 3)",0.5125,0.04680811895387381,1237
22,"(0, 0)",0.5325,0.03427462618322775,1237
22,"(0, 2)",0.541,0.033075670817082466,1237
22,"(0, 4)",0.5355,0.036823905279043945,1237
22,"(1, 1)",0.4995,0.030079062485390082,1237
22,"(1, 3)",0.488,0.03263050719801947,1237
22,"(2, 0)",0.5195,0.04077683165720456,1237
22,"(2, 2)",0.515,0.043043582564651836,1237
22,"(2, 4)",0.47800000000000004,0.04829855070289377,1237
22,"(3, 1)",0.5059999999999999,0.04473253849269009,1237
22,"(3, 3)",0.5085,0.02605283094022607,1237
23,"(0, 0)",0.55,0.03863612299390302,1237
23,"(0, 2)",0.528,0.03259984662540608,1237
23,"(0, 4)",0.5205,0.026476404589747465,1237
23,"(1, 1)",0.5075000000000001,0.04475209492303126,1237
23,"(1, 3)",0.499,0.026851443164195115,1237
23,"(2, 0)",0.5035000000000001,0.027946377224964253,1237
23,"(2, 2)",0.505,0.03216753021293367,1237
23,"(2, 4)",0.5039999999999999,0.04414748010928823,1237
23,"(3, 1)",0.511,0.041665333311999314,1237
23,"(3, 3)",0.5155000000000001,0.03990927210561476,1237
24,"(0, 0)",0.5469999999999999,0.034842502780368705,1237
24,"(0, 2)",0.5155000000000001,0.03314739808793445,1237
24,"(0, 4)",0.5165,0.03866199684444663,1237
24,"(1, 1)",0.523,0.039370039370059055,1237
24,"(1, 3)",0.5215000000000001,0.03720215047547656,1237
24,"(2, 0)",0.48149999999999993,0.050246890451051796,1237
24,"(2, 2)",0.5099999999999999,0.03919183588453085,1237
24,"(2, 4)",0.504,0.03785168424258028,1237
24,"(3, 1)",0.51,0.037050641020095726,1237
24,"(3, 3)",0.5165000000000001,0.039404948927767955,1237
25,"(0, 0)",0.5369999999999999,0.03419064199455753,1237
25,"(0, 2)",0.5335000000000001,0.0348532638356869,1237
25,"(0, 4)",0.5184999999999998,0.029647934160747198,1237
25,"(1, 1)",0.534,0.05167204273105525,1237
25,"(1, 3)",0.5134999999999998,0.04905099387372288,1237
25,"(2, 0)",0.485,0.03471310991541956,1237
25,"(2, 2)",0.5185,0.03747999466382033,1237
25,"(2, 4)",0.503,0.05012733785071774,1237
25,"(3, 1)",0.5090000000000001,0.03745330426010502,1237
25,"(3, 3)",0.5120000000000001,0.0360555127546399,1237
26,"(0, 0)",0.525,0.045814844755821225,1237
26,"(0, 2)",0.5205,0.040357774963444164,1237
26,"(0, 4)",0.5295,0.03726593618842818,1237
26,"(1, 1)",0.5195,0.03496784236981172,1237
26,"(1, 3)",0.5055,0.04396305266925855,1237
26,"(2, 0)",0.5025,0.04200000000000001,1237
26,"(2, 2)",0.5155,0.026832815729997492,1237
26,"(2, 4)",0.49349999999999994,0.04432832051860301,1237
26,"(3, 1)",0.514,0.040360872141221145,1237
26,"(3, 3)",0.5055000000000001,0.040853396431631,1237
27,"(0, 0)",0.5365,0.04561797891182818,1237
27,"(0, 2)",0.5189999999999999,0.03453621287865826,1237
27,"(0, 4)",0.5175000000000001,0.04476605857119879,1237
27,"(1, 1)",0.5195000000000001,0.03731956591387419,1237
27,"(1, 3)",0.526,0.037802116342871596,1237
27,"(2, 0)",0.52,0.03140063693621517,1237
27,"(2, 2)",0.5185000000000001,0.027549954627911835,1237
27,"(2, 4)",0.508,0.03203123475609394,1237
27,"(3, 1)",0.513,0.03758656674930555,1237
27,"(3, 3)",0.515,0.041985116410461466,1237
28,"(0, 0)",0.516,0.03447825401611864,1237
28,"(0, 2)",0.495,0.04181805830021284,1237
28,"(0, 4)",0.495,0.042731721238442995,1237
28,"(1, 1)",0.51,0.02790609252475165,1237
28,"(1, 3)",0.5365,0.029647934160747194,1237
28,"(2, 0)",0.5275,0.04270831300812524,1237
28,"(2, 2)",0.5245,0.03420526275297415,1237
28,"(2, 4)",0.5115000000000001,0.03553519382246283,1237
28,"(3, 1)",0.49799999999999994,0.038665229858362425,1237
28,"(3, 3)",0.528,0.033256578296631784,1237
29,"(0, 0)",0.517,0.028718460961548776,1237
29,"(0, 2)",0.48699999999999993,0.03853245385386195,1237
29,"(0, 4)",0.5125,0.03570364127088441,1237
29,"(1, 1)",0.514,0.036996621467371864,1237
29,"(1, 3)",0.5315000000000001,0.03108054053584011,1237
29,"(2, 0)",0.5215,0.040049968789001585,1237
29,"(2, 2)",0.532,0.021788758569500934,1237
29,"(2, 4)",0.5269999999999999,0.04186585721085858,1237
29,"(3, 1)",0.49049999999999994,0.03420526275297415,1237
29,"(3, 3)",0.531,0.026995369973386193,1237
30,"(0, 0)",0.497,0.042261093218230884,1237
30,"(0, 2)",0.4955,0.03641428291206624,1237
30,"(0, 4)",0.499,0.04043204174908807,1237
30,"(1, 1)",0.5185000000000001,0.03163858403911276,1237
30,"(1, 3)",0.5175000000000002,0.03652396473549937,1237
30,"(2, 0)",0.5155000000000001,0.03353729267546801,1237
30,"(2, 2)",0.5219999999999999,0.03961060464067673,1237
30,"(2, 4)",0.5165,0.03598263470064416,1237
30,"(3, 1)",0.511,0.030495901363953824,1237
30,"(3, 3)",0.5109999999999999,0.03953163290328394,1237
31,"(0, 0)",0.5,0.037719358425084594,1237
31,"(0, 2)",0.49750000000000005,0.03229163978493506,1237
31,"(0, 4)",0.49399999999999994,0.03793415347678132,1237
31,"(1, 1)",0.5145000000000001,0.03513900966162821,1237
31,"(1, 3)",0.501,0.036121323342314035,1237
31,"(2, 0)",0.5175,0.02632014437650372,1237
31,"(2, 2)",0.52,0.044260591952661466,1237
31,"(2, 4)",0.516,0.028530685235374224,1237
31,"(3, 1)",0.5250000000000001,0.04184495190581536,1237
31,"(3, 3)",0.5135000000000001,0.03414674215792776,1237
32,"(0, 0)",0.49349999999999994,0.035478866949213594,1237
32,"(0, 2)",0.488,0.031000000000000014,1237
32,"(0, 4)",0.5175000000000001,0.032848135411313706,1237
32,"(1, 1)",0.4995,0.04376071297408214,1237
32,"(1, 3)",0.49250000000000005,0.030045798375147235,1237
32,"(2, 0)",0.5085,0.0351390096616282,1237
32,"(2, 2)",0.5334999999999999,0.03935416115228479,1237
32,"(2, 4)",0.5295000000000001,0.03216753021293367,1237
32,"(3, 1)",0.5229999999999999,0.024979991993593607,1237
32,"(3, 3)",0.5090000000000001,0.044710177812216326,1237
33,"(0, 0)",0.5080000000000001,0.03232645975048924,1237
33,"(0, 2)",0.5015000000000001,0.029576172842340515,1237
33,"(0, 4)",0.5029999999999999,0.037185346576306115,1237
33,"(1, 1)",0.5049999999999999,0.02801338965566289,1237
33,"(1, 3)",0.484,0.031685959035509734,1237
33,"(2, 0)",0.5035000000000001,0.022776083947860765,1237
33,"(2, 2)",0.5405,0.03049590136395382,1237
33,"(2, 4)",0.4950000000000001,0.036121323342314035,1237
33,"(3, 1)",0.488,0.03848376280978773,1237
33,"(3, 3)",0.502,0.036670833096617804,1237
34,"(0, 0)",0.493,0.03217141588429084,1237
34,"(0, 2)",0.49799999999999994,0.03645202326346236,1237
34,"(0, 4)",0.502,0.055308227236099336,1237
34,"(1, 1)",0.5035000000000001,0.04211887937730539,1237
34,"(1, 3)",0.5225000000000001,0.03479942528261065,1237
34,"(2, 0)",0.49849999999999994,0.05141984052872978,1237
34,"(2, 2)",0.5285000000000001,0.042293616539615074,1237
34,"(2, 4)",0.5015,0.03542245050811704,1237
34,"(3, 1)",0.5055,0.05257375771237967,1237
34,"(3, 3)",0.49850000000000005,0.03779880950506247,1237
35,"(0, 0)",0.514,0.04779121258139409,1237
35,"(0, 2)",0.4979999999999999,0.03593048844644338,1237
35,"(0, 4)",0.5305,0.02906458325866726,1237
35,"(1, 1)",0.509,0.03891978931083775,1237
35,"(1, 3)",0.5115,0.03096368841078207,1237
35,"(2, 0)",0.5115,0.042693676346737826,1237
35,"(2, 2)",0.5359999999999999,0.028035691537752382,1237
35,"(2, 4)",0.5075,0.03150793550837632,1237
35,"(3, 1)",0.515,0.03990927210561477,1237
35,"(3, 3)",0.5045,0.026286878856189844,1237
36,"(0, 0)",0.5255,0.03193743884534263,1237
36,"(0, 2)",0.492,0.042529401594661564,1237
36,"(0, 4)",0.506,0.03953163290328394,1237
36,"(1, 1)",0.506,0.03533765696816925,1237
36,"(1, 3)",0.5235000000000001,0.03014548058996573,1237
36,"(2, 0)",0.5115000000000001,0.03353729267546801,1237
36,"(2, 2)",0.538,0.031507935508376314,1237
36,"(2, 4)",0.5225000000000001,0.044752094923031255,1237
36,"(3, 1)",0.5325,0.03447825401611864,1237
36,"(3, 3)",0.48949999999999994,0.04758938957372747,1237
37,"(0, 0)",0.5185000000000001,0.0382099463490856,1237
37,"(0, 2)",0.49700000000000005,0.02968164415931167,1237
37,"(0, 4)",0.5085,0.03837642505497353,1237
37,"(1, 1)",0.512,0.029512709126747423,1237
37,"(1, 3)",0.5389999999999999,0.035899164335677795,1237
37,"(2, 0)",0.5055000000000002,0.02376972864800945,1237
37,"(2, 2)",0.531,0.03809199390948183,1237
37,"(2, 4)",0.522,0.04301162633521314,1237
37,"(3, 1)",0.529,0.036588932752951414,1237
37,"(3, 3)",0.487,0.035693136595149506,1237
38,"(0, 0)",0.5315,0.035085609585697675,1237
38,"(0, 2)",0.4840000000000001,0.03904804732633886,1237
38,"(0, 4)",0.5295,0.03948100809249936,1237
38,"(1, 1)",0.5115,0.02329699551444349,1237
38,"(1, 3)",0.5290000000000001,0.04152107898405339,1237
38,"(2, 0)",0.489,0.02993325909419153,1237
38,"(2, 2)",0.5250000000000001,0.04055551750378734,1237
38,"(2, 4)",0.52,0.037613162589710536,1237
38,"(3, 1)",0.507,0.03259984662540609,1237
38,"(3, 3)",0.49800000000000005,0.03447825401611863,1237
39,"(0, 0)",0.4995,0.03618010503025109,1237
39,"(0, 2)",0.5025,0.029912372022292067,1237
39,"(0, 4)",0.5189999999999999,0.039987498046264426,1237
39,"(1, 1)",0.525,0.03555277766926236,1237
39,"(1, 3)",0.529,0.02638181191654585,1237
39,"(2, 0)",0.5015,0.037212229172679245,1237
39,"(2, 2)",0.5255000000000001,0.03500000000000001,1237
39,"(2, 4)",0.5325000000000001,0.03813135192987523,1237
39,"(3, 1)",0.5049999999999999,0.03404408906109842,1237
39,"(3, 3)",0.5195000000000001,0.045276925690687087,1237
40,"(0, 0)",0.513,0.023722352328552927,1237
40,"(0, 2)",0.5085,0.030310889132455356,1237
40,"(0, 4)",0.49850000000000005,0.04283398183685473,1237
40,"(1, 1)",0.48949999999999994,0.035902646142032486,1237
40,"(1, 3)",0.5155000000000001,0.03007906248539008,1237
40,"(2, 0)",0.5075,0.03293554311074892,1237
40,"(2, 2)",0.49750000000000005,0.04055551750378734,1237
40,"(2, 4)",0.5135000000000001,0.04545327270945406,1237
40,"(3, 1)",0.5015000000000001,0.02531797780234434,1237
40,"(3, 3)",0.49949999999999994,0.04932291556670187,1237
41,"(0, 0)",0.5115000000000002,0.036318039594669754,1237
41,"(0, 2)",0.539,0.027766886753829653,1237
41,"(0, 4)",0.48,0.048631265663151325,1237
41,"(1, 1)",0.502,0.0441021541423999,1237
41,"(1, 3)",0.5349999999999999,0.03496784236981174,1237
41,"(2, 0)",0.48650000000000004,0.044212554778026575,1237
41,"(2, 2)",0.5105000000000002,0.037549966711037185,1237
41,"(2, 4)",0.5000000000000001,0.03584340943604558,1237
41,"(3, 1)",0.4915,0.04089926649709014,1237
41,"(3, 3)",0.5120000000000001,0.038506492958980315,1237
42,"(0, 0)",0.5030000000000001,0.03927785635698569,1237
42,"(0, 2)",0.5245000000000001,0.03244610916581526,1237
42,"(0, 4)",0.49250000000000005,0.04121892769104992,1237
42,"(1, 1)",0.5105,0.03736308338453882,1237
42,"(1, 3)",0.522,0.04172529209005013,1237
42,"(2, 0)",0.525,0.04169832130913667,1237
42,"(2, 2)",0.48699999999999993,0.035703641270884406,1237
42,"(2, 4)",0.5229999999999999,0.02535251466817445,1237
42,"(3, 1)",0.5054999999999998,0.04174625731727337,1237
42,"(3, 3)",0.5085000000000001,0.03798354907061741,1237
43,"(0, 0)",0.503,0.04182104733265298,1237
43,"(0, 2)",0.5305,0.03586084215408223,1237
43,"(0, 4)",0.5015,0.030376800358168088,1237
43,"(1, 1)",0.511,0.035815499438092445,1237
43,"(1, 3)",0.516,0.042008927622589946,1237
43,"(2, 0)",0.5285000000000001,0.04048147724577254,1237
